"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"boyne-capital-a43d80","stateready","Boyne Capital","https://boynecapital.com","PE sponsor active in home services","https://boynecapital.com","form","{""city"": ""Miami"", ""location"": ""Miami, Florida"", ""segment"": ""PE sponsor active in home services"", ""state"": ""FL""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://boynecapital.com"
"ccmp-growth-advisors-543abc","stateready","CCMP Growth Advisors","https://ccmpgrowth.com","PE sponsor active in home services","https://ccmpgrowth.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://ccmpgrowth.com"
"contractor-campus-ce53b3","stateready","Contractor Campus","https://www.contractorcampus.com","exam prep / CE school","https://www.contractorcampus.com/","form","{""location"": ""Florida"", ""segment"": ""exam prep / CE school"", ""state"": ""FL""}","new","","","","address the owner; phase-3 confidence: verified; source: https://www.contractorcampus.com/"
"contractor-licensing-inc-d447c6","stateready","Contractor Licensing Inc.","https://contractorlicensinginc.com","licence expediting / compliance firm","https://contractorlicensinginc.com/contact/","form","{""location"": ""Florida"", ""segment"": ""licence expediting / compliance firm"", ""size_signal_raw"": ""Own site claims one of the nation's most extensive qualifier databases"", ""state"": ""FL""}","new","","","","address the owner; phase-3 confidence: verified; source: https://contractorlicensinginc.com/"
"contractor-training-center-b16f5d","stateready","Contractor Training Center","https://contractortrainingcenter.com","exam prep / CE school","https://contractortrainingcenter.com/pages/contact-us","form","{""segment"": ""exam prep / CE school"", ""size_signal_raw"": ""Own product page advertises a licence application fulfilment service with a 95% first-time approval rate""}","new","","","","address the owner; phase-3 confidence: verified; source: https://contractortrainingcenter.com/"
"contractors-license-guru-149c78","stateready","Contractors License Guru","https://contractorslicenseguru.com","licence expediting / compliance firm","https://contractorslicenseguru.com/contact-us/","form","{""location"": ""California"", ""segment"": ""licence expediting / compliance firm"", ""state"": ""CA""}","new","","","","address the owner; phase-3 confidence: verified; source: https://contractorslicenseguru.com/"
"contractors-state-insurance-agency-csia-ff437a","stateready","Contractors State Insurance Agency (CSIA)","https://www.csia.com","surety bond / contractor insurance","https://www.csia.com/","form","{""city"": ""Sacramento"", ""location"": ""Sacramento, California"", ""segment"": ""surety bond / contractor insurance"", ""size_signal_raw"": ""Own site states it sits across from the California CSLB"", ""state"": ""CA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.csia.com/"
"csc-corporation-service-company-1237dc","stateready","CSC (Corporation Service Company)","https://www.cscglobal.com","licence expediting / compliance firm","https://www.cscglobal.com/cscglobal/home/","form","{""city"": ""Wilmington"", ""location"": ""Wilmington, Delaware"", ""segment"": ""licence expediting / compliance firm"", ""state"": ""DE""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.cscglobal.com/cscglobal/home/"
"everybond-fcf6be","stateready","EveryBond","https://www.everybond.com","surety bond / contractor insurance","https://www.everybond.com/contact-us/","form","{""segment"": ""surety bond / contractor insurance""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.everybond.com/"
"freeman-spogli-co-d3c7b0","stateready","Freeman Spogli & Co.","https://www.freemanspogli.com","PE sponsor active in home services","https://www.freemanspogli.com","form","{""city"": ""Los Angeles"", ""location"": ""Los Angeles, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.freemanspogli.com"
"garnett-station-partners-bcea6a","stateready","Garnett Station Partners","https://garnettstation.com","PE sponsor active in home services","https://garnettstation.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://garnettstation.com"
"gauge-capital-16783e","stateready","Gauge Capital","https://gaugecapital.com","PE sponsor active in home services","https://gaugecapital.com","form","{""city"": ""Southlake"", ""location"": ""Southlake, Texas"", ""segment"": ""PE sponsor active in home services"", ""state"": ""TX""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://gaugecapital.com"
"gridiron-capital-f25860","stateready","Gridiron Capital","https://gridironcapital.com","PE sponsor active in home services","https://gridironcapital.com","form","{""city"": ""New Canaan"", ""location"": ""New Canaan, Connecticut"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CT""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://gridironcapital.com"
"gryphon-investors-0a1507","stateready","Gryphon Investors","https://www.gryphon-inv.com","PE sponsor active in home services","https://www.gryphon-inv.com","form","{""city"": ""San Francisco"", ""location"": ""San Francisco, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.gryphon-inv.com"
"huron-capital-3a2842","stateready","Huron Capital","https://www.huroncapital.com","PE sponsor active in home services","https://www.huroncapital.com","form","{""city"": ""Detroit"", ""location"": ""Detroit, Michigan"", ""segment"": ""PE sponsor active in home services"", ""state"": ""MI""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.huroncapital.com"
"hvac-know-it-all-2ee45d","stateready","HVAC Know It All","https://hvacknowitall.com","exam prep / CE school","https://hvacknowitall.com/contact-us","form","{""segment"": ""exam prep / CE school""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://hvacknowitall.com/"
"imperial-capital-group-96e892","stateready","Imperial Capital Group","https://www.imperialcap.com","PE sponsor active in home services","https://www.imperialcap.com","form","{""city"": ""Toronto, ON"", ""location"": ""Toronto, ON"", ""segment"": ""PE sponsor active in home services""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.imperialcap.com"
"knox-lane-61133b","stateready","Knox Lane","https://www.knoxlane.com","PE sponsor active in home services","https://www.knoxlane.com","form","{""city"": ""San Francisco"", ""location"": ""San Francisco, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.knoxlane.com"
"leonard-green-partners-2df874","stateready","Leonard Green & Partners","https://www.leonardgreen.com","PE sponsor active in home services","https://www.leonardgreen.com","form","{""city"": ""Los Angeles"", ""location"": ""Los Angeles, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.leonardgreen.com"
"licensed-contractor-qualifier-network-f5b638","stateready","Licensed Contractor Qualifier Network","https://www.contractorqualify.com","licence expediting / compliance firm","https://www.contractorqualify.com/","form","{""segment"": ""licence expediting / compliance firm"", ""size_signal_raw"": ""Own site title claims \""All 50 States\""""}","new","","","","address the owner; phase-3 confidence: verified; source: https://www.contractorqualify.com/"
"mechanical-contractors-association-of-am-47586c","stateready","Mechanical Contractors Association of America (MCAA)","https://www.mcaa.org","national trade association","https://www.mcaa.org/contact-us/","form","{""city"": ""Rockville"", ""location"": ""Rockville, Maryland"", ""segment"": ""national trade association"", ""size_signal_raw"": ""Runs an Association Executives Council of local affiliated associations across the US"", ""state"": ""MD""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.mcaa.org/"
"national-pest-management-association-npm-203c71","stateready","National Pest Management Association (NPMA)","https://www.npmapestworld.org","national trade association","https://www.npmapestworld.org/","form","{""city"": ""Fairfax"", ""location"": ""Fairfax, Virginia"", ""segment"": ""national trade association"", ""size_signal_raw"": ""Runs \""Online Courses by State or Province\"" and a state advocacy program on its own site"", ""state"": ""VA""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.npmapestworld.org/"
"national-roofing-contractors-association-45fe7e","stateready","National Roofing Contractors Association (NRCA)","https://www.nrca.net","national trade association","https://nrca.net/contact","form","{""city"": ""Rosemont"", ""location"": ""Rosemont, Illinois"", ""segment"": ""national trade association"", ""state"": ""IL""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.nrca.net/"
"nationwide-contractor-licensing-contract-15acd1","stateready","Nationwide Contractor Licensing (contractor-state-license.com)","https://contractor-state-license.com","licence expediting / compliance firm","https://contractor-state-license.com/contact-us","form","{""segment"": ""licence expediting / compliance firm""}","new","","","","address the owner / director of licensing; phase-3 confidence: verified; source: https://contractor-state-license.com/"
"new-mountain-capital-c99fa4","stateready","New Mountain Capital","https://www.newmountaincapital.com","PE sponsor active in home services","https://www.newmountaincapital.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.newmountaincapital.com"
"nna-surety-bonds-6085c9","stateready","NNA Surety Bonds","https://www.nnasuretybonds.com","surety bond / contractor insurance","https://www.nnasuretybonds.com/","form","{""segment"": ""surety bond / contractor insurance""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.nnasuretybonds.com/"
"o2-investment-partners-5fee25","stateready","O2 Investment Partners","https://o2investment.com","PE sponsor active in home services","https://o2investment.com","form","{""city"": ""Bloomfield Hills"", ""location"": ""Bloomfield Hills, Michigan"", ""segment"": ""PE sponsor active in home services"", ""state"": ""MI""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://o2investment.com"
"omers-private-equity-a0c5b1","stateready","OMERS Private Equity","https://www.omersprivateequity.com","PE sponsor active in home services","https://www.omersprivateequity.com","form","{""city"": ""Toronto, ON"", ""location"": ""Toronto, ON"", ""segment"": ""PE sponsor active in home services""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.omersprivateequity.com"
"painting-contractors-association-pca-for-6d67f2","stateready","Painting Contractors Association (PCA, formerly PDCA)","https://www.pcapainted.org","national trade association","https://www.pcapainted.org/contact","form","{""city"": ""Chesterfield"", ""location"": ""Chesterfield, Missouri"", ""segment"": ""national trade association"", ""state"": ""MO""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.pcapainted.org/"
"partners-group-db1e23","stateready","Partners Group","https://www.partnersgroup.com","PE sponsor active in home services","https://www.partnersgroup.com","form","{""city"": ""Baar, Switzerland"", ""location"": ""Baar, Switzerland"", ""segment"": ""PE sponsor active in home services""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.partnersgroup.com"
"percheron-capital-397cd8","stateready","Percheron Capital","https://percheron.com","PE sponsor active in home services","https://percheron.com","form","{""city"": ""San Francisco"", ""location"": ""San Francisco, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://percheron.com"
"psi-services-638ed5","stateready","PSI Services","https://www.psiexams.com","exam prep / CE school","https://www.psiexams.com/contact-psi/","form","{""city"": ""Glendale"", ""location"": ""Glendale, California"", ""segment"": ""exam prep / CE school"", ""size_signal_raw"": ""Delivers licensing exams for state agencies nationwide"", ""state"": ""CA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.psiexams.com/"
"ridgemont-equity-partners-9f8767","stateready","Ridgemont Equity Partners","https://www.ridgemontep.com","PE sponsor active in home services","https://www.ridgemontep.com","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NC""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.ridgemontep.com"
"saw-mill-capital-e360c8","stateready","Saw Mill Capital","https://www.sawmillcapital.com","PE sponsor active in home services","https://www.sawmillcapital.com","form","{""city"": ""Briarcliff Manor"", ""location"": ""Briarcliff Manor, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.sawmillcapital.com"
"sera-systems-e6f8e5","stateready","Sera Systems","https://sera.tech","field service software vendor","https://sera.tech/","form","{""city"": ""Dallas"", ""location"": ""Dallas, Texas"", ""segment"": ""field service software vendor"", ""state"": ""TX""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://sera.tech/"
"servicetitan-91981d","stateready","ServiceTitan","https://www.servicetitan.com","field service software vendor","https://www.servicetitan.com/","form","{""city"": ""Glendale"", ""location"": ""Glendale, California"", ""segment"": ""field service software vendor"", ""state"": ""CA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.servicetitan.com/"
"shore-capital-partners-dd81db","stateready","Shore Capital Partners","https://www.shorecp.com","PE sponsor active in home services","https://www.shorecp.com","form","{""city"": ""Chicago"", ""location"": ""Chicago, Illinois"", ""segment"": ""PE sponsor active in home services"", ""state"": ""IL""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.shorecp.com"
"skyknight-capital-e38c02","stateready","SkyKnight Capital","https://www.skyknightcapital.com","PE sponsor active in home services","https://www.skyknightcapital.com","form","{""city"": ""San Francisco"", ""location"": ""San Francisco, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.skyknightcapital.com"
"soundcore-capital-partners-73a531","stateready","Soundcore Capital Partners","https://soundcorecap.com","PE sponsor active in home services","https://soundcorecap.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://soundcorecap.com"
"strand-equity-3d838b","stateready","Strand Equity","https://strandequity.com","PE sponsor active in home services","https://strandequity.com","form","{""city"": ""Los Angeles"", ""location"": ""Los Angeles, California"", ""segment"": ""PE sponsor active in home services"", ""state"": ""CA""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://strandequity.com"
"successware-3ca34f","stateready","Successware","https://www.successware.com","field service software vendor","https://www.successware.com/contact-us/","form","{""city"": ""Herndon"", ""location"": ""Herndon, Virginia"", ""segment"": ""field service software vendor"", ""state"": ""VA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.successware.com/"
"surety1-492ef9","stateready","Surety1","https://surety1.com","surety bond / contractor insurance","https://surety1.com/","form","{""segment"": ""surety bond / contractor insurance"", ""size_signal_raw"": ""Own site states licensed in all 50 states with 15+ A-rated sureties""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://surety1.com/"
"suretybonds-com-941b2b","stateready","SuretyBonds.com","https://www.suretybonds.com","surety bond / contractor insurance","https://www.suretybonds.com/","form","{""city"": ""Columbia"", ""location"": ""Columbia, Missouri"", ""segment"": ""surety bond / contractor insurance"", ""state"": ""MO""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.suretybonds.com/"
"the-exam-pros-fcff19","stateready","The Exam Pros","https://theexampros.com","licence expediting / compliance firm","https://theexampros.com/pages/contact-us","form","{""location"": ""Florida"", ""segment"": ""licence expediting / compliance firm"", ""state"": ""FL""}","new","","","","address the owner; phase-3 confidence: verified; source: https://theexampros.com/"
"the-jordan-company-tjc-920930","stateready","The Jordan Company (TJC)","https://tjclp.com","PE sponsor active in home services","https://tjclp.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://tjclp.com"
"trivest-partners-552ef2","stateready","Trivest Partners","https://www.trivest.com","PE sponsor active in home services","https://www.trivest.com","form","{""city"": ""Coconut Grove"", ""location"": ""Coconut Grove, Florida"", ""segment"": ""PE sponsor active in home services"", ""state"": ""FL""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://www.trivest.com"
"truarc-partners-a4fa60","stateready","TruArc Partners","https://truarcpartners.com","PE sponsor active in home services","https://truarcpartners.com","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""PE sponsor active in home services"", ""state"": ""NY""}","new","","","","address the operating partner / head of portfolio operations; phase-3 confidence: verified; source: https://truarcpartners.com"
"viking-bond-service-83cb53","stateready","Viking Bond Service","https://www.performancesuretybonds.com","surety bond / contractor insurance","https://www.performancesuretybonds.com/ref/contact-us/","form","{""segment"": ""surety bond / contractor insurance""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.performancesuretybonds.com/"
"1-exam-prep-9c6e14","stateready","1 Exam Prep","https://1examprep.com","exam prep / CE school","sales@1examprep.com","mailbox","{""location"": ""Florida"", ""segment"": ""exam prep / CE school"", ""state"": ""FL""}","new","","","","address the owner; phase-3 confidence: verified; source: https://1examprep.com/"
"fieldedge-f53519","stateready","FieldEdge","https://fieldedge.com","field service software vendor","sales@fieldedge.com","mailbox","{""city"": ""Fort Myers"", ""location"": ""Fort Myers, Florida"", ""segment"": ""field service software vendor"", ""state"": ""FL""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://fieldedge.com/"
"gold-coast-schools-f33961","stateready","Gold Coast Schools","https://goldcoastschools.com","exam prep / CE school","info@goldcoastschools.com","mailbox","{""location"": ""Florida"", ""segment"": ""exam prep / CE school"", ""state"": ""FL""}","new","","","","address the director of education; phase-3 confidence: verified; source: https://goldcoastschools.com/"
"housecall-pro-5cd6ca","stateready","Housecall Pro","https://www.housecallpro.com","field service software vendor","support@housecallpro.com","mailbox","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""field service software vendor"", ""state"": ""CA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.housecallpro.com/"
"interplay-learning-79c43c","stateready","Interplay Learning","https://www.interplaylearning.com","exam prep / CE school","sales@interplaylearning.com","mailbox","{""city"": ""Austin"", ""location"": ""Austin, Texas"", ""segment"": ""exam prep / CE school"", ""state"": ""TX""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.interplaylearning.com/"
"lance-surety-bonds-e05971","stateready","Lance Surety Bonds","https://www.lancesuretybonds.com","surety bond / contractor insurance","info@lancesuretybonds.com","mailbox","{""city"": ""Doylestown"", ""location"": ""Doylestown, Pennsylvania"", ""segment"": ""surety bond / contractor insurance"", ""size_signal_raw"": ""Own site states bonding in all 50 states, established 2010"", ""state"": ""PA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.lancesuretybonds.com/"
"licensing-connection-7514fc","stateready","Licensing Connection","https://licensingconnection.com","licence expediting / compliance firm","hello@licensingconnection.com","mailbox","{""segment"": ""licence expediting / compliance firm""}","new","","","","address the owner; phase-3 confidence: verified; source: https://licensingconnection.com/"
"nascla-9aa344","stateready","NASCLA","https://www.nascla.org","exam prep / CE school","info@nascla.org","mailbox","{""city"": ""Phoenix"", ""location"": ""Phoenix, Arizona"", ""segment"": ""exam prep / CE school"", ""size_signal_raw"": ""Publishes a 50-state-plus-territories Contractor State Licensing Information Directory and 28 state guidebooks"", ""state"": ""AZ""}","new","","","","address the executive director; phase-3 confidence: verified; source: https://www.nascla.org/"
"plumbing-heating-cooling-contractors-ass-dd82d9","stateready","Plumbing-Heating-Cooling Contractors Association (PHCC)","https://www.phccweb.org","national trade association","customercare@naphcc.org","mailbox","{""city"": ""Falls Church"", ""location"": ""Falls Church, Virginia"", ""segment"": ""national trade association"", ""size_signal_raw"": ""Runs a Chapter Connect directory of state and local chapters"", ""state"": ""VA""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.phccweb.org/"
"restoration-industry-association-ria-8f427e","stateready","Restoration Industry Association (RIA)","https://www.restorationindustry.org","national trade association","info@restorationindustry.org","mailbox","{""city"": ""Rockville"", ""location"": ""Rockville, Maryland"", ""segment"": ""national trade association"", ""state"": ""MD""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.restorationindustry.org/"
"sheet-metal-and-air-conditioning-contrac-56d2b1","stateready","Sheet Metal and Air Conditioning Contractors National Association (SMACNA)","https://www.smacna.org","national trade association","info@smacna.org","mailbox","{""city"": ""Chantilly"", ""location"": ""Chantilly, Virginia"", ""segment"": ""national trade association"", ""state"": ""VA""}","new","","","","address the head of membership / education director; phase-3 confidence: verified; source: https://www.smacna.org/"
"special-trade-services-ba6ef0","stateready","Special Trade Services","https://specialtradeservices.com","licence expediting / compliance firm","sales@specialtradeservices.com","mailbox","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""licence expediting / compliance firm"", ""state"": ""NY""}","new","","","","address the owner / director of licensing; phase-3 confidence: verified; source: https://specialtradeservices.com/"
"workiz-ede3c6","stateready","Workiz","https://www.workiz.com","field service software vendor","info@workiz.com","mailbox","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""field service software vendor"", ""state"": ""CA""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://www.workiz.com/"
"xoi-technologies-8bba45","stateready","XOi Technologies","https://xoi.io","field service software vendor","info@xoi.io","mailbox","{""city"": ""Nashville"", ""location"": ""Nashville, Tennessee"", ""segment"": ""field service software vendor"", ""state"": ""TN""}","new","","","","address the head of partnerships; phase-3 confidence: verified; source: https://xoi.io/"
