"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"certly","end-customer","commercial GC","ALL Trades Construction LLC","","Margate, FL","","Florida certified general contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC058631 (Certified General Contractor), issued 08/08/1996, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","AMD Construction INC","","Plantation, FL","","Florida certified general contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC1508592 (Certified General Contractor), issued 02/18/2005, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","ARP Construction Group INC","","FT Lauderdale, FL","","Florida certified general contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC047300 (Certified General Contractor), issued 07/29/1989, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","Aaron Construction INC","","Southwest Ranches, FL","","Florida certified general contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC019382 (Certified General Contractor), issued 07/01/1981, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","Absolute Construction Services, Inc.","","Miramar, FL","","Florida certified general contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC062154 (Certified General Contractor), issued 02/14/2001, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","5 Star Construction OF S W FL INC","","Davie, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC1250169 (Certified Building Contractor), issued 05/22/2002, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","A P Builders OF South Florida, LLC","","Fort Lauderdale, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC019968 (Certified Building Contractor), issued 07/01/1981, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","ABI Development INC","","Davie, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC036331 (Certified Building Contractor), issued 03/08/1986, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","AEP Construction Corp","","Pembroke Pines, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC059876 (Certified Building Contractor), issued 01/17/2001, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","Adonis Construction INC","","Hollywood, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC1250237 (Certified Building Contractor), issued 06/17/2002, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","Alfa & Omega Construction, Inc.","","Hallandale Beach, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC059407 (Certified Building Contractor), issued 04/04/2000, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","Anchor Construction Services INC","","Pompano Beach, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC056064 (Certified Building Contractor), issued 08/01/1992, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","building contractor","Anchor Services & Construction INC","","Fort Lauderdale, FL","","Florida certified building contractor in Broward County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CBC058587 (Certified Building Contractor), issued 07/10/1998, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","5 Star Builders INC OF W P B","","Wellington, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC028634 (Certified General Contractor), issued 07/18/1984, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","5 Star Developers, LLC","","Palm Beach Gardens, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC017829 (Certified General Contractor), issued 11/11/1980, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A & A Development Group LLC","","Palm Beach Gardens, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC1505409 (Certified General Contractor), issued 03/26/2003, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A And V Development Corp","","Boynton Beach, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC037764 (Certified General Contractor), issued 07/15/1986, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A M Nicolli Construction INC","","Delray Beach, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC046380 (Certified General Contractor), issued 03/25/1989, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A-1 Construction & Design","","Lake Worth, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC043324 (Certified General Contractor), issued 03/28/1988, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A.a.m. Development, Inc.","","Jupiter, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC059066 (Certified General Contractor), issued 05/05/1997, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A.c. Construction Enterprises INC","","West Palm Beach, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC037734 (Certified General Contractor), issued 07/15/1986, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","A.w.h. Building & Home Improvement, Inc.","","Palm Beach Gardens, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC050918 (Certified General Contractor), issued 07/28/1990, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
"certly","end-customer","commercial GC","AIM Development & Construction LLC","","Ocean Ridge, FL","","Florida certified general contractor in Palm Beach County: a licensed prime that subcontracts trades and must hold a current ACORD 25 from every sub before it lets them on site.","","owner","https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv","government-db","verified","2026-09-03","FL DBPR licence CGC041979 (Certified General Contractor), issued 11/19/1987, expires 08/31/2028. Verify at https://www.myfloridalicense.com/wl11.asp . Website not opened, so no contact route."
